dtreffre,numdep,nomdep,numregi,nomregi,aah_complaah,aah_age_5,beneficiaires,lieures,date
2018-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,529,LA REUNION/LA REUNION,2018-06-01
2018-06,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,278,LA REUNION/LA REUNION,2018-06-01
2018-04,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,18,LA REUNION/LA REUNION,2018-04-01
2018-04,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1405,LA REUNION/LA REUNION,2018-04-01
2018-04,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1359,LA REUNION/LA REUNION,2018-04-01
2018-04,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2610,LA REUNION/LA REUNION,2018-04-01
2018-04,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,1695,LA REUNION/LA REUNION,2018-04-01
2018-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,127,LA REUNION/LA REUNION,2018-04-01
2017-03,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,12,LA REUNION/LA REUNION,2017-03-01
2017-03,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1984,LA REUNION/LA REUNION,2017-03-01
2017-03,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2504,LA REUNION/LA REUNION,2017-03-01
2017-03,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,560,LA REUNION/LA REUNION,2017-03-01
2017-03,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,406,LA REUNION/LA REUNION,2017-03-01
2017-03,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,580,LA REUNION/LA REUNION,2017-03-01
2017-03,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,474,LA REUNION/LA REUNION,2017-03-01
2017-03,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,199,LA REUNION/LA REUNION,2017-03-01
2016-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,12,LA REUNION/LA REUNION,2016-10-01
2016-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1481,LA REUNION/LA REUNION,2016-10-01
2016-10,974,LA REUNION,04,LA REUNION,AAH avec complément,Moins de 20 ans,4,LA REUNION/LA REUNION,2016-10-01
2016-10,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,69,LA REUNION/LA REUNION,2016-10-01
2016-10,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,153,LA REUNION/LA REUNION,2016-10-01
2016-10,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,175,LA REUNION/LA REUNION,2016-10-01
2016-10,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,447,LA REUNION/LA REUNION,2016-10-01
2018-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1396,LA REUNION/LA REUNION,2018-05-01
2018-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1365,LA REUNION/LA REUNION,2018-05-01
2018-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,3,LA REUNION/LA REUNION,2018-05-01
2018-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,69,LA REUNION/LA REUNION,2018-05-01
2018-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,392,LA REUNION/LA REUNION,2018-05-01
2018-03,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,15,LA REUNION/LA REUNION,2018-03-01
2018-03,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,19,LA REUNION/LA REUNION,2018-03-01
2018-03,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1408,LA REUNION/LA REUNION,2018-03-01
2018-03,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1348,LA REUNION/LA REUNION,2018-03-01
2018-03,974,LA REUNION,04,LA REUNION,AAH avec complément,Moins de 20 ans,4,LA REUNION/LA REUNION,2018-03-01
2018-03,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,210,LA REUNION/LA REUNION,2018-03-01
2017-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,17,LA REUNION/LA REUNION,2017-11-01
2017-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,2667,LA REUNION/LA REUNION,2017-11-01
2017-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,116,LA REUNION/LA REUNION,2017-11-01
2017-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,2,LA REUNION/LA REUNION,2017-11-01
2017-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,540,LA REUNION/LA REUNION,2017-11-01
2017-04,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,9,LA REUNION/LA REUNION,2017-04-01
2017-04,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,15,LA REUNION/LA REUNION,2017-04-01
2017-04,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1996,LA REUNION/LA REUNION,2017-04-01
2017-04,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,571,LA REUNION/LA REUNION,2017-04-01
2017-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,200,LA REUNION/LA REUNION,2017-04-01
2017-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,406,LA REUNION/LA REUNION,2017-04-01
2017-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,512,LA REUNION/LA REUNION,2017-04-01
2017-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,487,LA REUNION/LA REUNION,2017-04-01
2017-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1499,LA REUNION/LA REUNION,2017-05-01
2017-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,211,LA REUNION/LA REUNION,2017-05-01
2017-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,585,LA REUNION/LA REUNION,2017-05-01
2016-09,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1319,LA REUNION/LA REUNION,2016-09-01
2016-09,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1501,LA REUNION/LA REUNION,2016-09-01
2016-09,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1925,LA REUNION/LA REUNION,2016-09-01
2016-09,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2488,LA REUNION/LA REUNION,2016-09-01
2016-09,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,1337,LA REUNION/LA REUNION,2016-09-01
2016-09,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,6,LA REUNION/LA REUNION,2016-09-01
2016-09,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,66,LA REUNION/LA REUNION,2016-09-01
2016-09,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,170,LA REUNION/LA REUNION,2016-09-01
2016-09,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,567,LA REUNION/LA REUNION,2016-09-01
2018-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1505,LA REUNION/LA REUNION,2018-08-01
2018-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1941,LA REUNION/LA REUNION,2018-08-01
2018-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2600,LA REUNION/LA REUNION,2018-08-01
2018-08,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,729,LA REUNION/LA REUNION,2018-08-01
2018-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,304,LA REUNION/LA REUNION,2018-08-01
2018-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,400,LA REUNION/LA REUNION,2018-08-01
2017-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,10,LA REUNION/LA REUNION,2017-02-01
2017-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1283,LA REUNION/LA REUNION,2017-02-01
2017-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1985,LA REUNION/LA REUNION,2017-02-01
2017-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2510,LA REUNION/LA REUNION,2017-02-01
2017-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,1469,LA REUNION/LA REUNION,2017-02-01
2017-02,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,68,LA REUNION/LA REUNION,2017-02-01
2017-02,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,398,LA REUNION/LA REUNION,2017-02-01
2017-02,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,569,LA REUNION/LA REUNION,2017-02-01
2016-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1339,LA REUNION/LA REUNION,2016-11-01
2016-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,2542,LA REUNION/LA REUNION,2016-11-01
2016-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,1392,LA REUNION/LA REUNION,2016-11-01
2016-11,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,536,LA REUNION/LA REUNION,2016-11-01
2016-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,2,LA REUNION/LA REUNION,2016-11-01
2016-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,67,LA REUNION/LA REUNION,2016-11-01
2016-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,407,LA REUNION/LA REUNION,2016-11-01
2016-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1226,LA REUNION/LA REUNION,2016-07-01
2016-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1529,LA REUNION/LA REUNION,2016-07-01
2016-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,1295,LA REUNION/LA REUNION,2016-07-01
2016-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,111,LA REUNION/LA REUNION,2016-07-01
2016-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1345,LA REUNION/LA REUNION,2016-06-01
2016-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,2478,LA REUNION/LA REUNION,2016-06-01
2016-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,1282,LA REUNION/LA REUNION,2016-06-01
2016-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,65,LA REUNION/LA REUNION,2016-06-01
2016-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,154,LA REUNION/LA REUNION,2016-06-01
2016-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,158,LA REUNION/LA REUNION,2016-06-01
2016-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,501,LA REUNION/LA REUNION,2016-06-01
2016-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,422,LA REUNION/LA REUNION,2016-06-01
2016-06,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,151,LA REUNION/LA REUNION,2016-06-01
2016-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,14,LA REUNION/LA REUNION,2016-08-01
2016-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1248,LA REUNION/LA REUNION,2016-08-01
2016-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1333,LA REUNION/LA REUNION,2016-08-01
2016-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,2476,LA REUNION/LA REUNION,2016-08-01
2016-08,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,502,LA REUNION/LA REUNION,2016-08-01
2016-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,286,LA REUNION/LA REUNION,2016-08-01
2016-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,507,LA REUNION/LA REUNION,2016-08-01
2016-08,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,163,LA REUNION/LA REUNION,2016-08-01
2026-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,12,LA REUNION/LA REUNION,2026-02-01
2026-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1309,LA REUNION/LA REUNION,2026-02-01
2026-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1666,LA REUNION/LA REUNION,2026-02-01
2026-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2548,LA REUNION/LA REUNION,2026-02-01
2026-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,3266,LA REUNION/LA REUNION,2026-02-01
2026-02,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,413,LA REUNION/LA REUNION,2026-02-01
2026-02,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,612,LA REUNION/LA REUNION,2026-02-01
2025-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,16,LA REUNION/LA REUNION,2025-12-01
2025-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,15,LA REUNION/LA REUNION,2025-12-01
2025-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1974,LA REUNION/LA REUNION,2025-12-01
2025-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2566,LA REUNION/LA REUNION,2025-12-01
2025-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,3244,LA REUNION/LA REUNION,2025-12-01
2025-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,2330,LA REUNION/LA REUNION,2025-12-01
2025-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,13,LA REUNION/LA REUNION,2025-11-01
2025-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,61,LA REUNION/LA REUNION,2025-11-01
2025-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,191,LA REUNION/LA REUNION,2025-11-01
2025-11,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,636,LA REUNION/LA REUNION,2025-11-01
2025-10,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,1481,LA REUNION/LA REUNION,2025-10-01
2025-10,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,426,LA REUNION/LA REUNION,2025-10-01
2025-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1475,LA REUNION/LA REUNION,2025-06-01
2025-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1944,LA REUNION/LA REUNION,2025-06-01
2025-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2511,LA REUNION/LA REUNION,2025-06-01
2025-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,3274,LA REUNION/LA REUNION,2025-06-01
2025-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,2293,LA REUNION/LA REUNION,2025-06-01
2025-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,5,LA REUNION/LA REUNION,2025-06-01
2025-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,58,LA REUNION/LA REUNION,2025-06-01
2025-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,185,LA REUNION/LA REUNION,2025-06-01
2025-09,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,11,LA REUNION/LA REUNION,2025-09-01
2025-09,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1622,LA REUNION/LA REUNION,2025-09-01
2025-09,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1674,LA REUNION/LA REUNION,2025-09-01
2025-09,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,2022,LA REUNION/LA REUNION,2025-09-01
2025-09,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,5,LA REUNION/LA REUNION,2025-09-01
2025-09,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,426,LA REUNION/LA REUNION,2025-09-01
2025-09,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,634,LA REUNION/LA REUNION,2025-09-01
2025-09,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,641,LA REUNION/LA REUNION,2025-09-01
2025-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,11,LA REUNION/LA REUNION,2025-08-01
2025-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1653,LA REUNION/LA REUNION,2025-07-01
2025-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,9,LA REUNION/LA REUNION,2025-07-01
2025-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,3,LA REUNION/LA REUNION,2025-07-01
2025-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Moins de 20 ans,2,LA REUNION/LA REUNION,2025-07-01
2025-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,139,LA REUNION/LA REUNION,2025-07-01
2025-04,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1947,LA REUNION/LA REUNION,2025-04-01
2025-04,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2516,LA REUNION/LA REUNION,2025-04-01
2025-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Moins de 20 ans,2,LA REUNION/LA REUNION,2025-04-01
2025-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,245,LA REUNION/LA REUNION,2025-04-01
2025-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,305,LA REUNION/LA REUNION,2025-04-01
2025-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,440,LA REUNION/LA REUNION,2025-04-01
2025-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,650,LA REUNION/LA REUNION,2025-04-01
2025-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,6,LA REUNION/LA REUNION,2025-05-01
2025-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1264,LA REUNION/LA REUNION,2025-05-01
2025-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1656,LA REUNION/LA REUNION,2025-05-01
2025-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,2014,LA REUNION/LA REUNION,2025-05-01
2025-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2503,LA REUNION/LA REUNION,2025-05-01
2025-05,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,1420,LA REUNION/LA REUNION,2025-05-01
2025-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,2,LA REUNION/LA REUNION,2025-05-01
2025-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,28,LA REUNION/LA REUNION,2025-05-01
2025-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,57,LA REUNION/LA REUNION,2025-05-01
2025-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,143,LA REUNION/LA REUNION,2025-05-01
2025-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,635,LA REUNION/LA REUNION,2025-05-01
2026-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1641,LA REUNION/LA REUNION,2026-01-01
2026-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1677,LA REUNION/LA REUNION,2026-01-01
2026-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1974,LA REUNION/LA REUNION,2026-01-01
2026-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,2016,LA REUNION/LA REUNION,2026-01-01
2026-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,4,LA REUNION/LA REUNION,2026-01-01
2026-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,20,LA REUNION/LA REUNION,2026-01-01
2026-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,62,LA REUNION/LA REUNION,2026-01-01
2026-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,413,LA REUNION/LA REUNION,2026-01-01
2026-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,604,LA REUNION/LA REUNION,2026-01-01
2026-01,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,603,LA REUNION/LA REUNION,2026-01-01
2025-12,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,1505,LA REUNION/LA REUNION,2025-12-01
2025-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,26,LA REUNION/LA REUNION,2025-12-01
2025-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1482,LA REUNION/LA REUNION,2025-08-01
2025-08,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,1454,LA REUNION/LA REUNION,2025-08-01
2025-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Moins de 20 ans,1,LA REUNION/LA REUNION,2025-08-01
2025-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,436,LA REUNION/LA REUNION,2025-08-01
2025-03,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,9,LA REUNION/LA REUNION,2025-03-01
2025-03,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1231,LA REUNION/LA REUNION,2025-03-01
2025-03,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,1374,LA REUNION/LA REUNION,2025-03-01
2025-03,974,LA REUNION,04,LA REUNION,AAH avec complément,Moins de 20 ans,1,LA REUNION/LA REUNION,2025-03-01
